index,status,end_date,start_date,years_to_event,event_indicator,total_liabilities_by_net_assets,cash_by_total_assets,cash_by_current_liabilities,current_assets_by_current_liabilities,tax,EBTIDA,financial_expenses_by_total_assets,EBIT,working_capital_by_total_assets,size_classification,income_tax_by_total_assets,sector,cooperative,nonprofit,other,private,public
3866.0,Liquidation,2021-03-11,1997-09-15,24,4,1672.3977695167287,0.00017338149485968325,0.0007019122609673792,3.4195725534308217,666.6666666666666,-71333.33333333333,0.007779938871908864,-58333.333333333336,0.5893303695470964,Small,0.0005557099194220616,F - Construction,0,0,0,0,1
3867.0,Bankruptcy,2020-12-16,1997-09-26,23,2,-641.8421052631578,7.667076670766708e-05,3.113553113553114e-05,0.3672993672993673,1456333.3333333333,56333.333333333336,0.013940139401394014,20000.0,0.08241082410824108,Small,1.7913079130791307,N - Administrative and support service activities,0,0,0,1,0
3868.0,Bankruptcy,2017-02-28,1997-09-24,20,2,71000.0,2.3835319609967498e-05,6.105457909343201e-05,1.0360777058279371,2000.0,256333.3333333333,0.011556518598772119,36333.333333333336,0.18707114481762369,Small,0.0021668472372697724,H - Transportation and storage,0,0,0,1,0
3869.0,Bankruptcy,2021-12-09,1997-09-23,24,2,3789.2938496583142,2.1039975954313197e-06,2.9093931837073983e-06,1.3649210307564423,4000.0,54000.0,0.03456567478208596,45333.333333333336,0.2563871355575593,Small,0.0036068530207394047,F - Construction,0,0,0,1,0
3870.0,Liquidation,2022-08-05,1997-09-29,25,4,1186.3117870722433,5.448717948717949e-05,0.0004047619047619048,7.261904761904762,12000.0,14000.0,0.01282051282051282,9333.333333333334,0.14423076923076922,Small,0.11538461538461539,N - Administrative and support service activities,0,0,0,1,0
3871.0,Bankruptcy,2021-06-29,1997-10-01,24,2,-5808.823529411764,3.0379746835443042e-05,4.2402826855123675e-05,1.197879858657244,1333.3333333333333,13666.666666666666,0.05822784810126583,9666.666666666666,-0.0949367088607595,Small,0.010126582278481013,I - Accommodation and food service activities,0,0,0,1,0
3872.0,Liquidation,2019-03-25,1997-10-06,22,4,1432.3432343234322,0.0003894009216589862,0.003072727272727273,6.490909090909091,1000.0,-35333.333333333336,0.0069124423963133645,-44000.0,0.33870967741935487,Small,0.0069124423963133645,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3873.0,Bankruptcy,2022-06-16,1997-10-10,25,2,-2446.4285714285716,2.9197080291970804e-05,3.269754768392371e-05,0.5422343324250681,3000.0,41666.666666666664,0.15085158150851583,38000.0,0.0072992700729927005,Small,0.021897810218978103,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3874.0,Liquidation,2022-06-22,1997-10-02,25,4,-42500.0,8.23529411764706e-05,8.187134502923977e-05,0.9707602339181287,0.0,-5333.333333333333,0.011764705882352941,-18666.666666666668,0.9176470588235295,Small,0.0,F - Construction,0,0,0,1,0
3875.0,Merger by absorption,2019-04-01,1997-09-30,22,0,2514.9006622516554,0.0003337722185648453,0.0009548022598870056,2.1374764595103577,12000.0,60666.666666666664,0.005924950625411455,10666.666666666666,0.23041474654377883,Small,0.02369980250164582,"M - Professional, scientific and technical activities",0,0,0,1,0
3876.0,Merger by absorption,2020-11-26,1997-10-01,23,0,4637.168141592921,1.33587786259542e-05,5.737704918032788e-05,4.295081967213115,6000.0,8000.0,0.0,8000.0,-0.011450381679389313,Small,0.03435114503816794,K - Financial and insurance activities,0,0,0,1,0
3877.0,Bankruptcy,2020-11-09,1997-10-10,23,2,-2961.5384615384614,2.380952380952381e-05,4.9327354260089685e-05,0.3004484304932735,0.0,-24666.666666666668,0.043290043290043295,-25666.666666666668,0.06277056277056277,Small,0.0,P - Education,0,0,0,1,0
3878.0,Demerger,2019-12-31,1997-10-16,23,5,14041.666666666668,8.372191606612971e-05,0.0001996966632962588,1.1698685540950455,97000.0,473666.6666666667,0.014412886816447647,288333.3333333333,0.2380245866892751,Medium sized,0.06167867740568037,H - Transportation and storage,0,0,0,1,0
3879.0,Bankruptcy,2022-05-02,1997-10-09,25,2,-1064.2857142857142,8.7248322147651e-05,5.752212389380531e-05,0.3761061946902655,0.0,-5333.333333333333,0.04697986577181209,-8333.333333333334,-0.5906040268456376,Small,0.0,I - Accommodation and food service activities,0,0,0,1,0
3880.0,Liquidation,2021-06-28,1997-10-16,24,4,2605.4421768707484,5.091383812010444e-05,0.00012264150943396227,1.930817610062893,0.0,-26666.666666666668,0.028720626631853784,-34000.0,0.6971279373368146,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3881.0,Bankruptcy,2022-05-09,1997-10-17,25,2,-1428.5714285714284,0.00020454545454545457,0.0001388888888888889,0.5246913580246914,37000.0,0.0,0.05,-3000.0,-0.05,Small,0.5045454545454546,I - Accommodation and food service activities,0,0,0,1,0
3882.0,Bankruptcy,2021-09-06,1997-10-02,24,2,6400.243309002433,2.3569663562060446e-05,3.060972599358183e-05,1.20291286102197,93000.0,291333.3333333333,0.029367040486599504,203333.33333333334,0.4953430906671735,Medium sized,0.026515871507318,F - Construction,0,0,0,1,0
3883.0,Liquidation,2022-01-26,1997-11-06,25,4,1102.081268582755,0.00042571942446043167,0.005416475972540046,12.54233409610984,666.6666666666666,-333666.6666666667,0.012949640287769786,-361000.0,0.16348920863309352,Small,0.00035971223021582735,C - Manufacturing,0,0,0,0,1
3884.0,Bankruptcy,2020-02-18,1997-10-23,23,2,17108.108108108107,3.63349131121643e-05,4.1666666666666665e-05,1.065217391304348,6333.333333333333,32666.666666666664,0.07740916271721958,24000.0,0.044233807266982623,Small,0.030015797788309637,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3885.0,Bankruptcy,2022-03-22,1997-11-07,25,2,-992.3076923076923,5.8139534883720933e-05,3.36322869955157e-05,0.42152466367713004,0.0,-21333.333333333332,0.015503875968992248,-30000.0,-0.434108527131783,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3886.0,Bankruptcy,2022-11-28,1997-11-06,25,2,5645.123384253819,1.3738551207327228e-05,1.766122558201766e-05,1.227990366604228,6500.0,38333.333333333336,0.021648626144879266,-4333.333333333333,0.6273938384679434,Small,0.004059117402164863,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3887.0,Merger by absorption,2021-11-02,1997-11-06,24,0,-1558.523173605656,3.805443548387097e-05,5.174777244688143e-05,0.12782727895819054,0.0,45333.333333333336,0.006552419354838709,-12000.0,-0.8259828629032258,Medium sized,0.0,"R - Arts, entertainment and recreation",0,0,0,1,0
3888.0,Liquidation,2020-09-21,1997-11-07,23,4,-14935.58282208589,4.4978434996919286e-05,0.00027827191867852607,0.5844980940279544,61500.0,-30000.0,0.00041076196344218524,-52666.666666666664,-0.01252823988498665,Small,0.03789279112754159,S - Other service activities,0,0,0,1,0
3889.0,Liquidation,2021-03-30,1997-11-03,24,4,7444.444444444444,0.00014179104477611942,0.0002766990291262136,1.2669902912621358,53000.0,-19333.333333333332,0.02736318407960199,-21666.666666666668,0.05970149253731343,Small,0.39552238805970147,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3890.0,Liquidation,2022-01-31,1997-11-25,25,4,5201.086956521739,0.00031452455590386623,0.0010636042402826856,1.6501766784452296,18666.666666666668,-13333.333333333334,0.022988505747126436,-35333.333333333336,0.07210031347962383,Small,0.05851619644723093,"M - Professional, scientific and technical activities",0,0,0,1,0
3891.0,Bankruptcy,2021-10-21,1997-11-18,24,2,4807.453416149068,0.0,0.0,1.2674418604651163,0.0,22333.333333333332,0.07493540051679586,22333.333333333332,0.334625322997416,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3892.0,Liquidation,2021-12-23,1997-11-19,24,4,1138.8044579533941,0.0008416370106761565,0.057333333333333326,60.48484848484849,8000.0,5000.0,0.0,-12666.666666666666,0.03336298932384341,Small,0.021352313167259784,"M - Professional, scientific and technical activities",0,0,0,1,0
3893.0,Bankruptcy,2022-10-31,1997-12-04,25,2,-6795.215657847046,1.0667804565820354e-07,3.0003000300030004e-07,0.5864086408640864,127000.0,545000.0,0.010134414337529337,362666.6666666667,0.018135267761894603,Medium sized,0.020322167697887777,N - Administrative and support service activities,0,0,0,1,0
3894.0,Judicial winding up,2018-12-04,1997-12-02,21,8,-3825.072886297376,9.603658536585366e-05,0.00010310965630114566,0.7193126022913258,5000.0,46666.666666666664,0.019817073170731708,2333.3333333333335,0.028963414634146343,Medium sized,0.011432926829268292,Q - Human health and social work activities,0,0,0,1,0
3895.0,Liquidation,2019-03-29,1997-12-05,22,4,8486.666666666666,0.00017262372348782404,0.004777173913043478,4.260869565217391,60333.333333333336,47666.666666666664,0.002356637863315004,-10333.333333333334,0.001178318931657502,Small,0.07109190887666929,K - Financial and insurance activities,0,0,0,1,0
3896.0,Liquidation,2019-09-27,1997-11-14,22,4,1700.5571030640667,0.00010728910728910728,0.00027066115702479334,2.4834710743801653,0.0,-8000.0,0.0,-10333.333333333334,0.004914004914004914,Small,0.0,H - Transportation and storage,0,0,0,1,0
3897.0,Liquidation,2019-06-25,1997-12-04,22,4,1666.6666666666665,0.0007058823529411765,0.002608695652173913,3.217391304347826,500.0,3666.6666666666665,0.0,2666.6666666666665,0.023529411764705882,Small,0.01764705882352941,I - Accommodation and food service activities,0,0,0,1,0
3898.0,Merger by absorption,2020-12-18,1997-12-08,23,0,-1522.12389380531,3.45203488372093e-05,4.466384579219558e-05,0.14997649271274094,1000.0,142000.0,0.005813953488372092,28000.0,0.06395348837209301,Small,0.0010901162790697674,F - Construction,0,0,0,0,1
3899.0,Liquidation,2020-12-23,1997-12-10,23,4,2055.0964187327822,0.0004597855227882038,0.002578947368421052,3.7368421052631575,7333.333333333333,11666.666666666666,0.0160857908847185,-6666.666666666667,0.19571045576407506,Small,0.029490616621983913,"M - Professional, scientific and technical activities",0,0,0,1,0
3900.0,Merger by absorption,2020-08-18,1997-12-10,23,0,2809.8591549295775,0.00020739348370927318,0.0004708392603129445,1.8079658605974396,27000.0,56000.0,0.005012531328320802,-17333.333333333332,0.2832080200501253,Small,0.05075187969924812,N - Administrative and support service activities,0,0,0,1,0
3901.0,Merger by absorption,2021-02-04,1997-12-05,24,0,1045.156591405681,8.850174216027876e-05,0.0020483870967741937,23.14516129032258,20000.0,94000.0,0.0,88000.0,0.018815331010452963,Small,0.020905923344947737,K - Financial and insurance activities,0,0,0,1,0
3902.0,Bankruptcy,2021-10-28,1997-12-15,24,2,4541.935483870968,6.605113636363636e-05,0.00010333333333333333,1.3433333333333333,22666.666666666668,72666.66666666667,0.00994318181818182,53000.0,0.28835227272727276,Small,0.04829545454545455,H - Transportation and storage,0,0,0,1,0
3903.0,Liquidation,2021-03-31,1997-12-19,24,4,3020.145044319097,2.6947705442902882e-05,4.030327214684756e-05,1.4956105347166797,333.3333333333333,-267333.3333333333,0.0048025613660619,-376000.0,-0.14354322305229458,Small,0.00026680896478121667,H - Transportation and storage,0,0,0,0,1
3904.0,Liquidation,2022-03-29,1997-12-24,25,4,-2520.5479452054797,5.706521739130434e-05,4.093567251461988e-05,0.7153996101364523,333.3333333333333,18666.666666666668,0.021739130434782608,-33666.666666666664,0.8763586956521738,Small,0.002717391304347826,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3905.0,Bankruptcy,2022-10-25,1997-12-11,25,2,6086.956521739131,0.00016122448979591836,0.0001929181929181929,1.1965811965811965,0.0,-8333.333333333334,0.026530612244897955,-8333.333333333334,0.09999999999999999,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
3906.0,Merger by absorption,2020-12-31,1997-12-19,24,0,2169.3989071038254,0.00027581863979848865,0.0016846153846153844,3.8076923076923075,6333.333333333333,66000.0,0.012594458438287152,20333.333333333332,0.07934508816120907,Small,0.023929471032745588,K - Financial and insurance activities,0,0,0,1,0
3907.0,Bankruptcy,2021-07-09,1997-12-22,24,2,13602.739726027397,4.028197381671702e-05,9.59232613908873e-05,1.1774580335731415,23000.0,75666.66666666667,0.02215508559919436,48333.333333333336,0.21349446122860022,Small,0.06948640483383686,L - Real estate activities,0,0,0,1,0
3908.0,Bankruptcy,2022-07-22,1997-12-30,25,2,5722.126929674099,0.00018824940047961633,0.00026419856962557847,1.2452671434581404,666.6666666666666,10666.666666666666,0.010191846522781775,-43333.333333333336,0.29676258992805754,Small,0.0005995203836930455,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3909.0,Liquidation,2021-12-22,1997-12-17,24,4,1478.6729857819905,0.0003371794871794872,0.0015562130177514794,4.124260355029586,6000.0,22000.0,0.002564102564102564,11000.0,0.09487179487179488,Small,0.011538461538461539,F - Construction,0,0,0,1,0
3910.0,Liquidation,2022-03-30,1997-12-23,25,4,-9490.74074074074,4.780487804878048e-05,7.091172214182343e-05,0.8437047756874095,8000.0,6000.0,0.0224390243902439,-5333.333333333333,0.23804878048780484,Small,0.023414634146341463,J - Information and communication,0,0,0,1,0
3911.0,Liquidation,2021-12-07,1997-12-19,24,4,-4681.208053691275,6.451612903225806e-06,2.6315789473684212e-05,0.13157894736842105,1666.6666666666667,-49666.666666666664,0.013620071684587813,-100666.66666666667,0.004301075268817204,Small,0.0035842293906810036,K - Financial and insurance activities,0,0,0,1,0
3912.0,Demerger,2020-11-12,1997-12-15,23,5,-2375.0461697569626,3.2969425523311873e-06,4.64464113574621e-06,0.40693190780825517,143000.0,914666.6666666666,0.008926627476594819,735000.0,0.10186308357438338,Medium sized,0.013343286367453579,F - Construction,0,0,0,0,1
3913.0,Liquidation,2021-06-23,1998-01-01,23,4,1243.5897435897436,0.0008402061855670102,0.006037037037037037,6.7407407407407405,333.3333333333333,4000.0,0.0,3000.0,0.04639175257731958,Small,0.005154639175257731,S - Other service activities,0,0,0,1,0
3914.0,Bankruptcy,2021-06-17,1997-12-30,24,2,-2762.962962962963,1.0723860589812333e-05,9.523809523809523e-06,0.6785714285714286,333.3333333333333,25666.666666666668,0.04289544235924933,9333.333333333334,0.3378016085790885,Small,0.002680965147453083,C - Manufacturing,0,0,0,1,0
3915.0,Bankruptcy,2022-03-21,1998-01-02,24,2,-12333.333333333332,0.00028648648648648653,0.0003251533742331288,0.901840490797546,0.0,-10333.333333333334,0.010810810810810811,-12333.333333333334,-0.16756756756756758,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3916.0,Merger by absorption,2022-02-04,1997-12-29,25,0,1416.4358264081254,0.0007327249022164277,0.0025315315315315315,3.4436936936936937,40000.0,150333.33333333334,0.003259452411994785,149000.0,0.11734028683181226,Small,0.07822685788787484,"M - Professional, scientific and technical activities",0,0,0,1,0
3917.0,Liquidation,2020-07-10,1998-01-05,22,4,-9954.081632653062,0.00043926191696565866,0.00046224379719525353,0.8937432578209278,3333.3333333333335,53666.666666666664,0.004613018964633521,13666.666666666666,0.4028703229113275,Small,0.005125576627370579,Q - Human health and social work activities,1,0,0,0,0
3918.0,Liquidation,2021-11-30,1997-12-22,24,4,1606.1606160616063,0.00012876712328767123,0.0003487940630797774,2.6864564007421152,4000.0,-139333.33333333334,0.0,-155666.66666666666,0.8527397260273972,Small,0.00821917808219178,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
3919.0,Merger by absorption,2022-09-15,1998-01-13,24,0,1589.4308943089432,0.0004335038363171355,0.0015915492957746479,3.314553990610329,1000.0,68666.66666666667,0.005115089514066496,38000.0,0.5159846547314577,Small,0.003836317135549872,C - Manufacturing,0,0,0,1,0
3920.0,Merger by absorption,2020-05-07,1998-01-26,22,0,1210.0783874580068,0.0006701832315380344,0.004764473684210526,6.873684210526315,4000.0,204000.0,0.002220988339811216,195333.33333333334,0.24856561169720526,Small,0.002220988339811216,F - Construction,0,0,0,1,0
3921.0,Merger by absorption,2021-12-20,1998-01-20,23,0,2397.456279809221,0.00018169761273209548,0.0017452229299363055,5.006369426751592,39000.0,92666.66666666667,0.007294429708222811,23666.666666666668,0.01956233421750663,Small,0.03879310344827586,K - Financial and insurance activities,0,0,0,1,0
3922.0,Demerger,2020-09-24,1998-01-21,22,5,3759.666864961332,0.0003044303797468355,0.0008501988510826337,1.7432611577551922,144333.33333333334,137333.33333333334,0.014240506329113925,-2666.6666666666665,0.07705696202531646,Small,0.0685126582278481,J - Information and communication,0,0,0,1,0
3923.0,Merger by absorption,2019-09-09,1998-01-06,21,0,1472.2222222222224,8.679245283018868e-05,0.0003116531165311653,3.4363143631436315,500.0,-1000.0,0.011320754716981131,-8666.666666666666,0.43622641509433957,Small,0.0011320754716981133,F - Construction,0,0,0,1,0
3924.0,Merger by absorption,2019-03-29,1998-01-12,21,0,10952.554744525549,6.631122959013661e-05,0.0004069529652351738,1.556237218813906,500.0,266333.3333333333,0.022659113628790403,120333.33333333333,-0.010663112295901365,Small,0.0004998333888703765,I - Accommodation and food service activities,0,0,0,0,1
3925.0,Merger by absorption,2020-12-28,1998-01-19,22,0,1196.3125916614288,0.0006980735551663749,0.004375411635565313,6.237102085620197,117333.33333333333,363666.6666666667,0.028546409807355518,359666.6666666667,0.23975481611208407,Small,0.06164623467600701,Q - Human health and social work activities,0,0,0,0,1
3926.0,Liquidation,2019-12-19,1998-01-20,21,4,-2048.7804878048782,4.7619047619047614e-05,5.298013245033112e-05,0.45695364238410596,0.0,-3333.3333333333335,0.017857142857142856,-27333.333333333332,0.10714285714285714,Small,0.0,F - Construction,0,0,0,1,0
3927.0,Bankruptcy,2021-01-14,1998-01-23,23,2,-6706.349206349207,9.112426035502959e-05,7.929969104016478e-05,0.870236869207003,12500.0,-181666.66666666666,0.03106508875739645,-189000.0,-0.40177514792899405,Small,0.022189349112426034,H - Transportation and storage,0,0,0,1,0
3928.0,Liquidation,2021-03-30,1998-01-16,23,4,-1383.1417624521073,0.000445983379501385,0.000289568345323741,0.5287769784172661,500.0,-9666.666666666666,0.008310249307479225,-11666.666666666666,0.3033240997229917,Small,0.004155124653739612,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
3929.0,Liquidation,2020-11-24,1998-01-12,22,4,1161.4227086183312,0.0009093050647820965,0.01118840579710145,11.594202898550725,41000.0,84333.33333333333,0.0,77333.33333333333,0.0176678445229682,Small,0.14487632508833923,K - Financial and insurance activities,0,0,0,1,0
3930.0,Bankruptcy,2020-02-13,1998-01-23,22,2,-9372.69372693727,2.860892388451444e-05,4.6186440677966104e-05,0.8277542372881356,333.3333333333333,-106333.33333333333,0.014829396325459317,-329000.0,0.22965879265091865,Medium sized,0.00013123359580052493,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3931.0,Liquidation,2022-06-16,1998-01-16,24,4,13675.0,0.00016819012797074953,0.0002813455657492355,1.1253822629969419,107500.0,79666.66666666667,0.007312614259597805,73333.33333333333,-0.08409506398537477,Small,0.5895795246800731,I - Accommodation and food service activities,0,0,0,1,0
3932.0,Liquidation,2021-02-22,1998-01-22,23,4,1156.9115815691157,0.0005898815931108718,0.004419354838709677,7.467741935483871,29000.0,87333.33333333333,0.002152852529601722,86666.66666666667,0.0,Small,0.09364908503767491,"M - Professional, scientific and technical activities",0,0,0,1,0
3933.0,Bankruptcy,2022-01-06,1998-01-27,24,2,-2215.846994535519,8.631319358816277e-06,1.5283842794759826e-05,0.20305676855895197,2666.6666666666665,40333.333333333336,0.03452527743526511,16000.0,-0.03945745992601726,Small,0.009864364981504316,C - Manufacturing,0,0,0,1,0
3934.0,Liquidation,2022-03-30,1998-01-30,24,4,1538.5674931129477,0.0008836168307967771,0.0031333333333333335,3.3079365079365077,5333.333333333333,18333.333333333332,0.0,5333.333333333333,0.05908683974932856,Small,0.01432408236347359,J - Information and communication,0,0,0,0,1
3935.0,Merger by absorption,2020-08-19,1998-01-30,22,0,3470.422535211268,0.00011525974025974025,0.0009403973509933775,3.3509933774834435,3000.0,44000.0,0.01461038961038961,3666.6666666666665,0.12540584415584416,Small,0.007305194805194805,"R - Arts, entertainment and recreation",0,0,0,1,0
3936.0,End of suspension,2021-03-19,1998-02-02,23,6,-909.1883203857487,0.00026688273423688865,0.00017426603563045905,0.2817730578321598,3666.6666666666665,-2025333.3333333333,0.057395403653506184,-4309666.666666667,-0.18562168532704773,Medium sized,0.0006482027106658809,"M - Professional, scientific and technical activities",0,0,0,1,0
3937.0,Merger by absorption,2021-06-30,1998-02-06,23,0,3028.673835125448,0.00048402366863905323,0.0009556074766355142,1.649532710280374,11333.333333333334,41666.666666666664,0.0035502958579881655,21333.333333333332,0.11005917159763313,Small,0.040236686390532544,"M - Professional, scientific and technical activities",1,0,0,0,0
3938.0,Bankruptcy,2020-08-18,1998-02-12,22,2,-1497.2375690607732,0.00013284132841328414,0.0001180327868852459,0.4065573770491803,1500.0,16000.0,0.033210332103321034,-1000.0,-0.20664206642066424,Small,0.016605166051660517,C - Manufacturing,0,0,0,1,0
3939.0,Liquidation,2019-08-07,1998-02-16,21,4,1741.1764705882354,0.0005613738738738739,0.004984999999999999,6.1049999999999995,12666.666666666666,4333.333333333333,0.0,-7666.666666666667,0.08277027027027027,Small,0.021396396396396396,K - Financial and insurance activities,0,0,0,1,0
3940.0,Liquidation,2019-12-10,1998-02-02,21,4,-1479.111111111111,0.0005498798076923078,0.0004780564263322884,0.4122257053291536,1333.3333333333333,-90666.66666666667,0.00420673076923077,-113666.66666666667,0.010817307692307694,Small,0.002403846153846154,I - Accommodation and food service activities,0,0,0,1,0
3941.0,Liquidation,2021-03-31,1998-02-16,23,4,2270.4081632653065,0.0003887640449438202,0.006653846153846154,8.500000000000002,5666.666666666667,2000.0,0.002247191011235955,-4333.333333333333,-0.013483146067415729,Small,0.038202247191011236,L - Real estate activities,0,0,0,0,1
3942.0,Bankruptcy,2022-06-30,1998-03-03,24,2,-928.5714285714287,0.00035384615384615386,0.0001811023622047244,0.44881889763779526,0.0,-7000.0,0.04615384615384615,-12666.666666666666,0.07692307692307693,Small,0.0,C - Manufacturing,0,0,0,1,0
3943.0,Liquidation,2021-07-07,1998-02-14,23,4,2523000.0,7.094728497820055e-05,0.00010376811594202898,0.6672463768115943,21666.666666666668,101000.0,0.008719778042013475,66666.66666666667,0.23067776456599287,Small,0.02576298057867618,"M - Professional, scientific and technical activities",0,0,0,1,0
3944.0,Liquidation,2020-12-28,1998-02-17,22,4,1263.50626118068,0.000796686960215206,0.003886049723756906,4.861878453038673,85333.33333333333,87333.33333333333,0.004530652697154183,67000.0,0.06158856010193968,Medium sized,0.036245221577233463,C - Manufacturing,0,0,0,0,1
3945.0,Liquidation,2019-07-30,1998-02-26,21,4,3501.0799136069113,0.00043429981492905606,0.0008224299065420561,1.5408878504672898,135000.0,44000.0,0.009870450339296729,25666.666666666668,-0.03269586674892042,Small,0.24984577421344847,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3946.0,Merger by absorption,2020-07-01,1998-03-02,22,0,-3056.022408963586,0.00012373968835930338,0.00020995334370139967,0.4432348367029549,1500.0,164000.0,0.20348304307974335,124333.33333333333,-0.08111824014665445,Small,0.004124656278643446,Q - Human health and social work activities,0,0,0,1,0
3947.0,Liquidation,2020-03-09,1998-03-02,22,4,1462.837837837838,0.0001766743648960739,0.00040637450199203186,2.2363877822045155,8000.0,-4666.666666666667,0.0069284064665127015,-7666.666666666667,0.4157043879907621,Small,0.027713625866050806,Q - Human health and social work activities,0,0,0,0,1
3948.0,Liquidation,2019-10-10,1998-03-23,21,4,1433.781190019194,0.00025301204819277106,0.00175,5.8240740740740735,7000.0,22000.0,0.006693440428380187,8666.666666666666,0.03614457831325301,Small,0.028112449799196786,F - Construction,0,0,0,1,0
3949.0,Merger by absorption,2020-12-21,1998-03-06,22,0,2786.4077669902913,2.0905923344947732e-05,3.5398230088495574e-05,1.6106194690265487,0.0,-2000.0,0.005226480836236933,-6333.333333333333,-0.43902439024390244,Small,0.0,I - Accommodation and food service activities,1,0,0,0,0
3950.0,Liquidation,2020-12-16,1998-03-04,22,4,1554.1155866900176,0.0005321162947937796,0.007543130990415336,10.523961661341854,143666.66666666666,48000.0,0.001577642551273383,14333.333333333334,0.25118323191345504,Small,0.09713770565697542,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3951.0,Liquidation,2022-02-09,1998-03-13,24,4,-8800.0,2.2727272727272726e-05,2.5210084033613446e-05,0.8907563025210086,1333.3333333333333,10666.666666666666,0.045454545454545456,4000.0,0.25,Small,0.0303030303030303,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
3952.0,Liquidation,2022-08-11,1998-03-17,24,4,1058.5027268220128,0.0005686182669789228,0.010376068376068377,18.239316239316242,26333.333333333332,67000.0,0.001405152224824356,64666.66666666667,0.06042154566744731,Small,0.03700234192037471,S - Other service activities,0,0,0,1,0
3953.0,Liquidation,2020-02-04,1998-02-27,22,4,2194.8567844449094,0.000981044008382549,0.0018096995255666843,1.8404498330697594,357333.3333333333,941666.6666666666,0.0006667936749857116,934666.6666666666,-0.7484282720518194,Small,0.10211468851209753,"M - Professional, scientific and technical activities",0,0,0,1,0
3954.0,Bankruptcy,2020-02-20,1998-03-06,22,2,7812.5,3.127272727272727e-05,3.815439219165927e-05,1.1570541259982254,52000.0,52666.666666666664,0.015272727272727273,50000.0,-0.015272727272727273,Small,0.11345454545454546,"M - Professional, scientific and technical activities",0,0,0,1,0
3955.0,Bankruptcy,2020-09-07,1998-03-20,22,2,84230.76923076923,2.8310502283105023e-05,3.078450844091361e-05,1.0139026812313803,4333.333333333333,22333.333333333332,0.024657534246575342,10666.666666666666,0.4036529680365297,Small,0.01187214611872146,J - Information and communication,0,0,0,1,0
3956.0,Merger by absorption,2022-03-28,1998-03-19,24,0,1379.4076163610719,0.00033231083844580773,0.0029545454545454545,7.436363636363637,0.0,-4000.0,0.017382413087934562,-13000.0,-0.003067484662576687,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3957.0,Liquidation,2020-03-30,1998-03-19,22,4,1541.6666666666667,0.0007027027027027026,0.0015757575757575756,2.121212121212121,500.0,-2000.0,0.0,-2000.0,0.36486486486486486,Small,0.020270270270270268,I - Accommodation and food service activities,0,0,0,1,0
3958.0,Merger by absorption,2020-07-27,1998-03-23,22,0,61399.99999999999,0.00019706840390879482,0.0003644578313253012,1.0301204819277108,2333.3333333333335,77333.33333333333,0.026058631921824105,26666.666666666668,0.20846905537459284,Small,0.011400651465798047,H - Transportation and storage,0,0,0,1,0
3959.0,Liquidation,2020-04-30,1998-03-18,22,4,1426.356589147287,3.0434782608695653e-05,0.0001068702290076336,3.4618320610687023,7000.0,27666.666666666668,0.010869565217391304,25666.666666666668,-0.09130434782608696,Small,0.02282608695652174,I - Accommodation and food service activities,0,0,0,0,1
3960.0,Liquidation,2021-12-20,1998-03-25,23,4,5175.501733739624,0.00011486085239644504,0.00014236912798122714,1.2394890313488893,16000.0,-745000.0,0.006283594134635394,621000.0,0.012238543099466554,Large,0.00012181442587338405,"M - Professional, scientific and technical activities",0,0,0,1,0
3961.0,Liquidation,2019-11-19,1998-04-06,21,4,3630.0578034682076,0.00027843494085532305,0.001971014492753623,2.9516908212560384,84000.0,146666.66666666666,0.005004549590536852,144333.33333333334,-0.0009099181073703367,Small,0.05732484076433121,"A - Agriculture, forestry and fishing",0,0,0,1,0
3962.0,Liquidation,2021-11-26,1998-03-26,23,4,4185.185185185185,0.00084070796460177,0.0011111111111111111,1.3157894736842106,5333.333333333333,30000.0,0.033185840707964605,29333.333333333332,-0.11283185840707965,Small,0.07079646017699115,I - Accommodation and food service activities,0,0,0,1,0
